Rewiews,reviewdate,mainrating,URL
"I am sorry you were not impressed.  It sounds like you are looking for a different experience than an economy hotel, and there are many to choose from in the Seaside area.   We pride ourselves on being excellent at what we are and what we do, which is to provide the best value on the north Oregon coast.",23-Sep-13,30,https://www.tripadvisor.com/ShowUserReviews-g52061-d227557-r178324144-Quality_Inn_Seaside_Oregon-Seaside_Oregon.html
The Insomnia Coffee Co. is a couple of blocks from the beach. The décor is contemporary eclectic with a mixture of vintage and new. Very comfortable look and feel. The coffee and pastries were excellent. Service was super friendly.,23-Sep-13,50,https://www.tripadvisor.com/ShowUserReviews-g51790-d3488173-r178324999-Insomnia_Coffee_Co-Cannon_Beach_Oregon.html
There were some good and some bad things about this property.,23-Sep-13,40,https://www.tripadvisor.com/ShowUserReviews-g52024-d96086-r178331762-La_Quinta_Inn_Suites_by_Wyndham_Portland_NW-Portland_Oregon.html
"This restaurant is at the corner of a strip mall next to a busy road - nothing special about the location. The atmosphere is also o.k., nothing fancy. Two huge TVs dominate the walls. This was only my second time at trying Korean food. It's spicy and it's pretty good. We sat at a booth with a BBQ in the center and ordered the all you can eat at $25 per person. We got several small dishes with spicy vegetables, rice, soup, and a large platter of cut chicken, beef, and pork. The meats were nicely marinated. The evening we went there was a large group of about 10 people so our service was spotty. For example, I had to ask for a refill on the soda. I wanted a third refill, but that did not happen. Water was never offered. I asked for more rice and it was never delivered. There seemed to be only two workers, with one waitress handling all the tables. The dining experience was o.k., but even with ""all you can eat"", everything was so similar it leaves you feeling full but unsatisfied. Something sweet at the end of the meal would have been nice. I don't think I'll try Korean again; will go for sushi instead.",19-Sep-13,30,https://www.tripadvisor.com/ShowUserReviews-g58549-d1581651-r177852511-1_Korean_BBQ-Lacey_Washington.html
"
                  ",05-Sep-13,10,https://www.tripadvisor.com/ShowUserReviews-g58620-d4739523-r175976394-Moses_Lake_Miniature_Golf_Course-Moses_Lake_Washington.html
"
                  ",17-Aug-13,50,https://www.tripadvisor.com/ShowUserReviews-g58620-d3410798-r172676127-Surf_n_Slide_Water_Park-Moses_Lake_Washington.html
I am glad to hear that you are pleased with the décor and cleanliness of the rooms. I do apologize for the service that you received at the front desk with the confusion on the two rooms. Your willingness to share your recent experience is genuinely appreciated.,17-Aug-13,40,https://www.tripadvisor.com/ShowUserReviews-g58620-d677266-r172681869-Comfort_Suites_Moses_Lake-Moses_Lake_Washington.html
"[""On our 2 week trip in Cuba, we stayed almost every night in a different Casa Particular.  Villa Elisa was the tackiest and most uncomfortable one!  The décor is a cluttered mixture of unmatched pieces and knick-knacks.  Our bedroom was up the narrowest winding stairway we have ever seen (not up to code, we're sure).  The bedroom and bathroom appeared dusty and icky.  The hosts were a bit strange and the whole experience uncomfortable.  Find somewhere else to stay.""]",10-Aug-13,20,https://www.tripadvisor.com/ShowUserReviews-g285732-d3198053-r171626957-Villa_Elisa-Holguin_Holguin_Province_Cuba.html
"We just stopped for a beer, so can't rate the food. The beer was very good. Very cool use of a historic building. Great décor and atmosphere. Good outdoor seating and good views from upstairs. We'll be sure to stop by again when in Astoria.",07-Aug-13,40,https://www.tripadvisor.com/ShowUserReviews-g60806-d1948940-r171263541-Fort_George_Brewery_Public_House-Astoria_Oregon.html
We decided to take a weekend and go to the beach. We chose Lighthouse Oceanfront,07-Aug-13,40,https://www.tripadvisor.com/ShowUserReviews-g58566-d627802-r171134747-Lighthouse_Oceanfront_Resort-Long_Beach_Washington.html
"Our family stopped for lunch at the Highlander. First impression - not good. It has the look and feel of a local bar. The restaurant / bar is crowded with tables, chairs, photos, even a disco ball. The food was o.k. for lunch until it got to the ice cream. We ordered a butterscotch shake. We got a vanilla shake. I ordered a German chocolate ice cream. I got vanilla with a little bit of butterscotch taste. Our waitress blamed it on a new girl. During our meal our waitress asked to close out our tab because of a shift change. The waitresses / cooks were loud and the ""new"" waitress who took over our table clearly didn't know what to do. We had stopped at the Highlander because of the big Ice Cream banner. They need to get their act together on that!",02-Aug-13,30,https://www.tripadvisor.com/ShowUserReviews-g60907-d600827-r170450490-Highlander_Steakhouse_Lounge-Ashford_Washington.html
"On the way to Mt. Rainier, we stopped for dinner. The prices were extremely expensive for a small town roadside diner. The restaurant is set inside a railroad car. The food was o.k., with the exception of the Hobo Stew in a Breadbowl which was really, really good. There was another table of 4 customers besides us, so they weren't busy. However, service was slow and our waitress annoyingly chatty.",01-Aug-13,30,https://www.tripadvisor.com/ShowUserReviews-g58453-d4944088-r170362604-Mt_Rainier_Railroad_Dining_Co-Elbe_Washington.html
"Like most other reviewers, we were taken to El Guajirito by the Peditaxi guys - they said they would get lunch out of it. The prices were outrageously high - $16 for a meal; $12 for a pizza - plus a tacked on service fee. The waitresses were very pushy for us to order expensive drinks and dishes. Needless to say, we had a snack and left. This restaurant has multiple personalities: waitresses in cowboy hats and belly dancers. This is not typical Cuba. This is a tourist trap. Don't bother with this place.",29-Jul-13,30,https://www.tripadvisor.com/ShowUserReviews-g147271-d1633948-r169810161-El_Guajirito-Havana_Ciudad_de_la_Habana_Province_Cuba.html
"We had been eating at paladars, so El Aljibe was a welcome change. It is a very nice, open-air restaurant known for its chicken. Our group of 6 had the chicken, picadillo, rice, black beans, fried malanga, and plantains. We also had the best bread in Cuba. The food was very tasty. Prices were reasonable (about $10 per meal), as you could get refills. We also had drinks, flans, and a coffee. Total bill for our party of 6: $98.",29-Jul-13,40,https://www.tripadvisor.com/ShowUserReviews-g147271-d969373-r169811568-Restaurante_El_Aljibe-Havana_Ciudad_de_la_Habana_Province_Cuba.html
"We found this great taberna steps away from the Casa Particular where we were staying. It was a welcome change from the monotonous Paladar menus, with presentation and service to match. The décor is awesome Spanish Colonial, and the live music during dinner was nice without being overbearing. For dinner the 3 of us had great mariquita chips, complimentary roasted peanuts, tamal appetizer, hamburger, spaghetti, pizza, 2 beers, 4 sodas, 3 waters all for approximately $26 CUC. We highly recommend La Botija.",28-Jul-13,50,https://www.tripadvisor.com/ShowUserReviews-g285731-d3475600-r169459716-Taberna_La_Botija-Trinidad_Sancti_Spiritus_Province_Cuba.html
"We were generally happy with our dinner at Ray's Boathouse. The evening was beautiful and we enjoyed pre-dinner drinks on the deck. A very cool touch was that the hostess went around handing out sunglasses to those who needed them. Nice customer service! Our dinner was good; not excellent. It seemed very overpriced (entrees starting at $30+ and going up to $63), and the typical bread basket that most restaurants include with dinner was an extra $3. I had the pasta with crab which came with a lot of corn - an odd addition to pasta. It was o.k. Before our entrees were served, the Manager came to explain that our chicken had looked overcooked and she didn't want to serve it like that, so a new one was being prepared. She offered a complimentary Caesar salad for the wait. Again, nice touch. The Chocolate Feuilletine was good, as was the Strawberry Mousse, but again, tiny portions and very expensive. The view is awesome and service was excellent, but those high prices will keep us away.",08-Jul-13,40,https://www.tripadvisor.com/ShowUserReviews-g60878-d445300-r166858505-Rays-Seattle_Washington.html
"We were celebrating the 4th of July in Steilacoom, and of course the place was PACKED! (street fair and parade just outside their door). The servers were very nice and were trying their hardest, but they just couldn't keep up. When the food finally arrived, it was all very good. I had the Monte Cristo French Toast. It was huge and delicious. The kids' meals were also good. The atmosphere is excellent and historical. Next time we'll leave room for those good looking ice cream cones they were serving!",04-Jul-13,40,https://www.tripadvisor.com/ShowUserReviews-g58766-d519369-r166332754-The_Bair_at_The_Bair_Drug_Hardware-Steilacoom_Washington.html
"Norma's is a small old-fashioned burger joint on noisy, busy Martin Way. The other evening, looking for a restaurant where we could eat outdoors and enjoy the warm weather, we stopped there for dinner. We had the veggie burger with grilled sweet Walla Walla onions, a fish burger, fries, and a fresh strawberry milkshake. Delicious! Everything was great, and specially sitting outdoors, kicking off the flip-flops, and wiggling our toes in the grass. It was a bit pricey, but hey, it's not McDonald's.",30-Jun-13,30,https://www.tripadvisor.com/ShowUserReviews-g58653-d1191799-r165827752-Norma_s_Burger-Olympia_Washington.html
"Johnny's Dock offers views of the boats and waterway. It's a very nice spot, although for non-Tacoma natives, a bit difficult to find. The restaurant is in need of a good update. It still has the 1970s look and feel. We went for lunch and the food was average at best. The bread basket came with cold, buttered pieces of French bread. The clam chowder was ""o.k."". The lettuce on the salad was room temperature. And service was a bit slow. I don't think we'll be returning any time soon.",27-Jun-13,30,https://www.tripadvisor.com/ShowUserReviews-g58775-d629270-r165491198-Johnny_s_Dock_Restaurant_Marina-Tacoma_Washington.html
"We had a great time at Great Wolf Lodge but watch out, it can get spendy. ",16-Jun-13,30,https://www.tripadvisor.com/ShowUserReviews-g58392-d1005650-r164161804-Great_Wolf_Lodge_Grand_Mound-Centralia_Washington.html
"We usually love O'Blarney's for a quick meal and a beer. However, a bad waitress can spoil the experience. We weren't greeted, had to ask for napkins and silverware (there were two of us dining and she brought only one set and we had to ask again for the other!), and she was hurried and unfriendly. I tried the Fish Tacos which were a failure. It was a deep-fried piece of cod in a taco shell. It was like wrapping a piece of your Fish and Chips in a taco shell. Not good. So this time, we were disappointed.",16-Jun-13,30,https://www.tripadvisor.com/ShowUserReviews-g58653-d2360567-r164162485-O_Blarney_s_Irish_Pub-Olympia_Washington.html
"On a weekday lunch hour, the place was packed. The pizzas, pasta, and salad buffet is probably why. It is a very good value and comes with the sodas. The food was tasty. However, service was slow when we ordered something off the menu for the kids. We waited and waited... finally, we got a piece of pepperoni pizza off the buffet for our 5 year old who was almost crying with hunger. Service was friendly, but the kitchen a bit slow on the orders during the lunch rush.",16-Jun-13,40,https://www.tripadvisor.com/ShowUserReviews-g58793-d3580977-r164168912-The_Brick_on_Trosper-Tumwater_Washington.html
"We celebrated a birthday at the Falls and while we weren't disappointed, we weren't ""wowed"" either. The view of the Tumwater Falls is very pretty and the lodge-type décor of the restaurant and bar is nice. The food, we thought, was over-priced for the quality and the presentation. Nothing tasted really exciting. Service was o.k., however not terribly friendly. And the waitress mysteriously vanished after delivering our checks. We finally got up and paid in the front. We didn't see her again.",11-Jun-13,30,https://www.tripadvisor.com/ShowUserReviews-g58793-d464215-r163731206-Falls_Terrace_Restaurant-Tumwater_Washington.html
"We had an early dinner at Bennett's in Westport on a Saturday. The place is somewhat small and it was packed inside. There were tables and chairs outside but it was a bit cold for that. The food was great but we felt it was a bit overpriced. However, there aren't a lot of restaurant choices in Westport, and this one is pretty nice, so we'll probably try it again soon.",09-Jun-13,40,https://www.tripadvisor.com/ShowUserReviews-g58823-d1935810-r163473659-Bennett_s_Fish_Shack-Westport_Washington.html
"This restaurant, situated in the charming foot-traffic only Espanola Way, drew us in due to its authentic décor. Step out of the Miami Beach scene and into Italy. The bustling atmosphere and décor is great with wine bottles, meat and cheese counters, and real Italian staff. The service was fast and efficient. The food was delicious to say the least! Be prepared to pay for the experience though. It was very expensive! (And Baby Boomers beware: It is dark inside and reading the menu was impossible. Bring reading glasses and light)",06-Jun-13,40,https://www.tripadvisor.com/ShowUserReviews-g34439-d438251-r163181106-Hosteria_Romana-Miami_Beach_Florida.html
"When visiting Miami Beach we had always avoided Puerto Sagua because it looks like a little diner. Big mistake. Yes, it does have that dated ""diner"" look, but it has a large sit-down counter and lots of tables. We stopped for breakfast and everything was delicious. We had the Café con Leche and a Cortadito, as well as Pastelitos de Guayaba and the Cuban Toast. Portions were huge but all so good we didn't have any problem eating it all. Service was efficient and friendly, and the food is authentic Cuban food. We'll be back.",06-Jun-13,40,https://www.tripadvisor.com/ShowUserReviews-g34439-d431921-r163182118-Puerto_Sagua-Miami_Beach_Florida.html
"We stayed May 1-5 and had a wonderful experience!  This was a delayed Birthday celebration using Hilton Honors points and it was well worth it!  The staff was outstanding, friendly, and very helpful. Our room was above and beyond expectations, nice corner unit with a wrap around balcony with views of the ocean and city, kitchen, refrigerator, microwave, living space, and within walking distance of everything in South Beach. Nice work out room that was perfect to use and keep me on my work out regime.  We enjoyed the Beach one day and it was nice with chair, and umbrella service, and we sat by the pool the next day, very nice with great service, Maria was outstanding, as were the Mojitos! Great experience:)  I would definitely stay here again!",06-Jun-13,40,https://www.tripadvisor.com/ShowUserReviews-g34439-d324044-r163227623-Hilton_Bentley_Miami_South_Beach-Miami_Beach_Florida.html
"This restaurant is easy to miss. It is not in the typical restaurant areas, and frankly, from the outside we really weren't sure how good it would be. We walked in and were pleasantly surprised at the elegant décor. The restaurant is on the small side, but it is decorated very well. And the food was delicious!! The Roast Pork al Mojo was incredible. Everything was very well seasoned and so tasty! Our greeter was a very nice, friendly young man who prepared a great Pina Colada. Our waitress was a bit on the quiet side and not very outgoing. She also made a bad mistake for a waitress. We ordered Arroz con Leche for dessert and what she brought out was something like Pudin de Pan. When we said that wasn't Arroz con Leche, she said yes it is. We tasted it, and it was good, but it was not Arroz con Leche. When she returned she said she didn't know what Arroz con Leche was. (In a Cuban restaurant!?). That was the only negative thing. We would return in a second for the good food!",05-Jun-13,40,https://www.tripadvisor.com/ShowUserReviews-g34439-d1068583-r163133483-Bella_Cuba-Miami_Beach_Florida.html
"Thank you for taking the time to write such a thorough review of The Merriweather. Unfortunately, I believe that while you were here we had some pretty bad weather. Hopefully your next trip to Ft. Lauderdale will be as sunny as we know it to be! We have taken into consideration all of the things you have mentioned and we are looking into what you mentioned as a ""moldy"" shower door. You're right, we don't have an elevator, restaurant, spa or bar. However we are among the best restaraunts/bars and spas in Ft. Lauderdale. As you can see from our many excellent reviews and our many repeat guests, that this is part of the charm of our place. We are one of the only small, quaint and friendly places left on Ft. Lauderdale beach and it makes us stand apart from all of the big ""chain"" hotels. We do have hairdryers (in the office for borrow) and we do supply soap in the rooms as well. The difference between us and a big resort is that all of the things you mentioned in your review (beach chairs and umbrellas, lotion etc) are FREE here. Parking alone at a ""resort"" in town can cost up to $30 per day and we have free parking. All of our ammenities are listed on our website as well as RCI's. We hope you will try us again. Thank you.",04-Jun-13,30,https://www.tripadvisor.com/ShowUserReviews-g34227-d528070-r163032573-The_Merriweather_Resort-Fort_Lauderdale_Broward_County_Florida.html
"We LOVED Tap 42! The décor and ambience is upscale, and we were surprised by the gourmet food. We were expecting regular bar food, but food choices, presentation, and taste were excellent. We went on a Tuesday evening around 7 and the place was packed. We waited about 1/2 hour or more for a table. We had the Turkey Dinner (odd choice, but it sounded good) and the Meatloaf. Both were elegant and delicious and not your regular diner stuff. There are so many beers to choose from, it's difficult to select, but they will bring you a taste. Service was friendly and welcoming. Prices were a bit high ($7 or $8 for a beer) with less $ for specials. Other than the wait for a table for 2, everything was great.",29-May-13,50,https://www.tripadvisor.com/ShowUserReviews-g34227-d2422708-r162356407-Tap_42-Fort_Lauderdale_Broward_County_Florida.html
"This area of Ft. Lauderdale, used to be ""Spring Break central"" and was covered with college night spots, nude bars, and all things that anyone thought would appeal to college students.  The city made a decision to change, and forced a lot of good things to happen, and now this area is a great place to come visit.",28-May-13,40,https://www.tripadvisor.com/ShowUserReviews-g34227-d527268-r162098509-Fort_Lauderdale_Beach-Fort_Lauderdale_Broward_County_Florida.html
"I grew up eating Cuban food, and now live in the Pacific Northwest where, alas, there are not many (or any) Cuban restaurants. So when we visit Florida, the first thing I want is Cuban food! We were very happy with the food at Las Vegas Cuban Cuisine. The tamal was delicious, the black beans - just right. The sangria was very good also. They were very busy on a Sunday evening (Memorial Day weekend), and service was a bit slow. Our only negative was that our young waiter did not speak Spanish. A big part of going to a Cuban restaurant for me is the ambiance and Cuban feel, so this took away that. As other reviewers have said, the restaurant is in a strip mall. But the décor inside is very nice, and there is parking right in front.",28-May-13,40,https://www.tripadvisor.com/ShowUserReviews-g34227-d474035-r162102164-Las_Vegas_Cuban_Cuisine-Fort_Lauderdale_Broward_County_Florida.html
"Shooters is located along the water next to a dock, along with several other outdoor restaurants / bars. The view is great. We stopped for a drink before going somewhere else for dinner. We didn't order any food, but the other diners' meals looked good with huge portions. One of the near-by bars has an outdoor pool and young crowd. Their music was very loud. Shooters was o.k., nothing outstanding. The brick outdoor deck and tables seemed a bit dirty / worn. We wanted a ""beachy"" outdoor feel bar. This wasn't it.",28-May-13,30,https://www.tripadvisor.com/ShowUserReviews-g34227-d2702758-r162104546-Shooters_Waterfront-Fort_Lauderdale_Broward_County_Florida.html
"We flew into town to spend the weekend at the Hard Rock Casino and it was awesome! We have stayed here many times in the past but this trip was crazy! As soon as we walked in the Casino, everyone was hitting the machines. I looked around and everyone that was playing was winning! We played a little before hitting the pool and that's when the party started. The pool was packed and the DJ was mixing it up for all age groups. The people were all having fun and it was a great day overall! The accomadations are always top notch and I would tell anyone looking for a great spot to stay that this place has everything you need in one location. This is a great place to spend the weekend or the day if you are in South Fla. and it is a must do while you are in town! Thanks and see you soon! Jim Mims",28-May-13,40,https://www.tripadvisor.com/ShowUserReviews-g34296-d1563090-r162197725-Seminole_Hard_Rock_Hollywood_Casino-Hollywood_Broward_County_Florida.html
"There are very few upscale shops.  If you want beach clothes, you'll find a better selection than on the beach.  Prices seem high for what you get.  Several nice galleries and a good selection of restaurants for lunch or dinner.  Check with your hotel for coupons or just ask a restaurant if they have any two for one entree coupons.  Parking is on side streets or lots behind shops.  Restaurants have free parking in back.  Chico's is always a nice store to shop with friendly clerks.  Make sure you go to the Farmers Market across from Wells Fargo on Saturday morning.  It's small but good vegetables and reasonable prices.  Go to ""A Touch of Spain"" for good olive oil and olives.  Fresh fruit drink is next door to it.  Trolley for $.50 runs up and down the street.",28-May-13,30,https://www.tripadvisor.com/ShowUserReviews-g34227-d116458-r162199428-Las_Olas_Boulevard-Fort_Lauderdale_Broward_County_Florida.html
"We tried Hop Jacks for the first time on a Friday evening. The place was packed. The restaurant / pub is medium size. The pub area is actually larger than the restaurant. There is a small outside seating area as well. For dinner we had the veggie burger and the chicken penne. The chicken penne was good; not excellent. The burger, however, was very, very good. It was packed with condiments and had the best tasting sauce (""goop""). We also had the zucchini tempura and it was delicious. Service was good even though they were very busy. The only (negative) comment my husband made was that IPA and ale beers should not be served so cold. The atmosphere reminded us of The Ram in Lacey, yet smaller, but the food was tastier at Hop Jacks.",18-May-13,40,https://www.tripadvisor.com/ShowUserReviews-g58549-d1913357-r161091304-Hops_N_Drops-Lacey_Washington.html
"Meconi's makes the best subs on the tastiest breads. Don't even bother going to Subway. Meconi's now has several locations. We tried the new one near the round-about on Marvin Road. It's very nice, has a great outdoor patio area, and there is plenty of parking. We live near-by, so this will be a regular stop for us - to have lunch, or pick up something to go for dinner.",18-May-13,40,https://www.tripadvisor.com/ShowUserReviews-g58653-d3365547-r161091803-Meconi_s_Sub_Shop-Olympia_Washington.html
"We treated Mom to dinner on Mother's Day. The restaurant was packed, and given that it was a popular day to eat out, the slower service was somewhat excusable. The restaurant has a panoramic view of the Tacoma harbor and probably of Mt. Rainier, even though on this evening, the mountain was not visible. The entry to the restaurant is small and it was weird that they had roses and a bottle of perfume (?) as decorations on the Hostess stand. The Hostess looked stressed and was not particularly friendly. Service was SLOW, prices were expensive, and the food nothing outstanding. There were three of us. We had 2 glasses of wine, 1 beer, 3 entrees, and 1 dessert and the bill came to $136 before tip. The entrees came with a bread basket but with nothing else. The smoked salmon fettuccine was dry and the smoked salmon were mere slivers. The halibut and the scallops entrees were also nothing spectacular. Our waiter was personable, but service was very slow. We were not impressed, and at these prices we'll go somewhere else where the food is awesome.",13-May-13,30,https://www.tripadvisor.com/ShowUserReviews-g58775-d913972-r160586990-Cliff_House_Restaurant-Tacoma_Washington.html
"I stopped at the westside location last week to pick up a coffee and something to eat since I had a busy morning and had not had breakfast. The tiny location is great and very friendly. The coffee was very good and the blueberry pound cake was super good. Parking was available right in front. There is some seating outside. All in all, this is a great addition to the west side of Olympia. I'll be back.",12-May-13,50,https://www.tripadvisor.com/ShowUserReviews-g58653-d1637663-r160496322-Olympia_Coffee_Roasting_Co-Olympia_Washington.html
"
                  ",12-May-13,40,https://www.tripadvisor.com/ShowUserReviews-g60878-d601158-r160497347-Elysian_Brewing_Company_Capitol_Hill-Seattle_Washington.html
"This is a nice restaurant for lunch or dinner featuring typical Mexican dishes. The restaurant is large and service was good and friendly. The restaurant is close to Hoquiam, so coming or going to Ocean Shores, this makes a good place to stop.",25-Apr-13,30,https://www.tripadvisor.com/ShowUserReviews-g30255-d3393520-r158808996-Mazatlan-Aberdeen_Washington.html
"The Fall City Roadhouse is in a historic building dating from the 1900 with décor and furniture from that same era. Very nice. The menu is varied and interesting. Breakfast was tasty, but we waited for 30 minutes to get our food! The restaurant was fairly busy, but not packed. Service was slow and distracted. They have a children's menu and crayons, but if the food always takes that long to come out of the kitchen, good luck to families with small children.",08-Apr-13,30,https://www.tripadvisor.com/ShowUserReviews-g58469-d3570424-r157127593-Fall_City_Roadhouse_and_Inn-Fall_City_Washington.html
"Went on the Saturday tour - nice to learn a bit about the beers and see the brewery. Didn`t take too long and was a change of pace from the window shopping and village sight seeing. Not a big beer drinker, but the light beers were very nice even for me! Had the sampler of all the beers - good size glasses and only $12 for all 8. Not a huge menu in terms of food, but def some available if you want to make lunch of it",08-Apr-13,40,https://www.tripadvisor.com/ShowUserReviews-g58560-d2190460-r157129348-Icicle_Brewing_Company-Leavenworth_Washington.html
"The Fresh Burger Café is small - 6 inside tables, but plenty of outdoor sitting on warm days. The décor is nice and bright. You order and pay at the counter, so it's very informal. There are many, many burgers to choose from, as well as sandwiches, soups, and salads. The food was excellent. When you finish your burger and fries, there are some great sounding desserts: shakes, brownies, root beer floats, and banana split, etc. This is a great café for an informal lunch or dinner.",08-Apr-13,40,https://www.tripadvisor.com/ShowUserReviews-g58560-d3399906-r157130565-Valley_Cafe-Leavenworth_Washington.html
"We so appreciated such a wonderful place to stay!  Very clean, cozy, quiet & serene. ",08-Apr-13,30,https://www.tripadvisor.com/ShowUserReviews-g58560-d578012-r157135507-Alpine_Rivers_Inn-Leavenworth_Washington.html
"Funky, comfortable, south of the border feel. Lots of different salsas to try. Sunny outdoor eating space. Food very good. Authentic Mexican, not ""Tex Mex"". We stopped for a quick lunch and were very pleased. Very good, attentive service. We'll be back for a Margarita!",08-Apr-13,40,https://www.tripadvisor.com/ShowUserReviews-g58560-d1371985-r157136120-South_Leavenworth-Leavenworth_Washington.html
"We tried this restaurant because it was rated highly on Trip Advisor, otherwise we never would have seen it! It is outside the center of town in a small strip mall. The food was very good and the portions generous. My husband really liked his breakfast and said it tasted, ""right off the griddle"". I had a Chef Salad which was o.k., nothing spectacular. The café was packed with regulars. Service was friendly. The décor is 1960s with golf paraphernalia, and it probably needs an update. If they were trying to achieve a ""historic restaurant"" feel, this isn't it. Usually we don't carry much cash, but were glad we did on this occasion because they don't take credit cards. Would we go out of our way to return? Probably not.",06-Apr-13,30,https://www.tripadvisor.com/ShowUserReviews-g58686-d899833-r156823570-Uncle_Dave_s_Cafe-Port_Orchard_Washington.html
"From the front, Doc's Marina Grill looks like a very small local restaurant. If it had not been for its high ratings on Trip Advisor, I doubt if we would have stopped there for dinner. We're glad we did! It has a very nice, cozy bar; a large dining room; and a very large deck with a great view of the marina and the ferry. We sat at the enclosed deck with heaters, and it was great. The restaurant has a good beer and wine selection. My husband had the Blackened Salmon Burger. He said it was excellent. It came with onions grilled in balsamic vinegar (very tasty!). The fries were extra good. I had the special (halibut, rice, and asparagus). It was very good, but a bit pricey at $24 since it didn't include a salad or bread for the dinner. We went on a Friday early evening and were surprised at the number of families with children. But then we noticed that they have crayons and a great children's menu and the place is very welcoming. We'll definitely keep Doc's in mind next time we visit - a cold beer on the outdoor deck in the summer sounds just fine.",06-Apr-13,40,https://www.tripadvisor.com/ShowUserReviews-g58342-d866692-r156824915-Doc_s_Marina_Grill-Bainbridge_Island_Washington.html
"Situated at the saltwater's edge, this seafood cafe has a casual, nautical atmosphere. Good seafood, fries, chowder, etc., plus cold beer. It's situated next to a small rocky beach and the train tracks. Perfect spot to visit on a nice day.",24-Mar-13,30,https://www.tripadvisor.com/ShowUserReviews-g58775-d904466-r155541991-Steamer_s_Seafood_Cafe_Tacoma-Tacoma_Washington.html
"What a nice suprise, great wine made right here in Olympia.  All their wines were great, but I especially enjoyed their ""Blend"", simple name but nice complex well balanced wine and very reasonable for such a good wine.  The owners/winemakers were there too which made the visit all the more interesting, they gave me a peek at their production area too.",17-Mar-13,40,https://www.tripadvisor.com/ShowUserReviews-g58549-d2172538-r154902567-Stottle_Winery-Lacey_Washington.html
"
                  ",17-Mar-13,40,https://www.tripadvisor.com/ShowUserReviews-g58549-d2390196-r154903038-Madsen_Family_Cellars-Lacey_Washington.html
"
                  ",13-Mar-13,40,https://www.tripadvisor.com/ShowUserReviews-g58653-d3440327-r154440437-East_Bay_Public_Plaza-Olympia_Washington.html
"Osaka makes fresh sushi and very good Japanese food. The restaurant is small and comfortable. In addition to booths and tables, there are a few seats around the sushi bar. The service is very attentive and pleasant. We had several types of sushi, teriyaki chicken, tempura shrimp, steamed rice, miso, and green salad. It was all very good. There are several sushi restaurants close by, but we always have a good meal at Osaka.",05-Mar-13,40,https://www.tripadvisor.com/ShowUserReviews-g58653-d3936047-r153821172-Osaka_Japanese_Restaurant-Olympia_Washington.html
"Dear Guest; Thank you for your feedback, we appreciate all comments as a valuable opportunity to improve our service.  We are glad you enjoyed your vacation overall and have noted all of the areas for improvement mentioned.  We do hope you will return to Royal Sunset to see for yourself the positive changes.",11-Feb-13,30,https://www.tripadvisor.com/ShowUserReviews-g150807-d249861-r151916605-Sunset_Royal_Beach_Resort-Cancun_Yucatan_Peninsula.html
"Our group of friends, 5 of us, met for dinner at the Outback. I hadn't been there since they opened, and now I remember why. The restaurant is located in a strip mall. The decor is plain and ordinary. Service was good, but they put us right next to the door serving the ""To Go"" food, and we got hit with cold air every few minutes. The food was unexceptional. We started with the signature Bloomin' Onion - a greasy gimmick. For the entree, I ordered the Alice Springs Chicken. The portion of chicken was very small, and it was overcooked and not very tasty. Two in our group had the soup of the day - Tortilla - and one couldn't eat it because she didn't like the taste. Other orders included the Macaroni and Cheese with Lobster. The macaroni and cheese was good, but it was hard to find any lobster. And, the bread that came with dinner was not warm. My tab for the chicken entree (no soup or salad) and a glass of wine was $21 before tip -- pretty expensive for the quality of the food and so-so atmosphere.",30-Jan-13,20,https://www.tripadvisor.com/ShowUserReviews-g58653-d463608-r151055786-Outback_Steakhouse-Olympia_Washington.html
"
                  ",28-Jan-13,50,https://www.tripadvisor.com/ShowUserReviews-g58653-d269824-r150880413-Hands_On_Children_s_Museum-Olympia_Washington.html
"My husband and I had show tickets at the Pantages, so we grabbed dinner just prior. The restaurant was packed on a Friday night. The atmosphere is dark, but warm and lively. There is bar sitting around an open fireplace. The food was very good and the sizes generous. The tequila selection is huge. I had a mango margarita which was excellent. This is not your typical Mexican restaurant. It's definitely an adult good dining and drinking spot. We'll be back for Happy Hour on another day.",15-Jan-13,40,https://www.tripadvisor.com/ShowUserReviews-g58775-d1069238-r149741064-The_Matador-Tacoma_Washington.html
"
                  ",27-Dec-12,30,https://www.tripadvisor.com/ShowUserReviews-g60878-d141501-r148145810-Seattle_Children_s_Museum-Seattle_Washington.html
"OK this is not quite the London Eye but the next best thing! The hours vary and they do not list them on the website. I did complain to them about this as I was there at 9:30am for an 11am opening time. I had heard the lines get long so I wanted to get on early. There is not much to do at the waterfront if you are there too early so I hiked back up to 1st Ave for window shopping. OK so this was great, alittle scary at the top as the wind was blowing and the gondola was swaying as they were letting people on below. They do have a ""help"" button if the ride is not for you. I loved this attraction! The views were great. The gondola is all glass around the sides so you can see the entire panorama of Seattle and beyond. During the summer season when it is most popular, I would purchase tickets ahead of time. Now, in December, it is not such a problem except if it is the only partly sunny day of the week.",22-Dec-12,40,https://www.tripadvisor.com/ShowUserReviews-g60878-d3308043-r147925533-Seattle_Great_Wheel-Seattle_Washington.html
